error_id,uid,at,message,trial_index,stack,context,url,user_agent,client_time
w0dVTL0KLg1qrvAvoyVr,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:16:58.365Z,permission-denied on 'write chunk 2'. Are firebase/firestore.rules published to your project?,2,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 2"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:16:58.209Z
D0nhRZ7I8VR5pDTNK4Jo,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:00.831Z,permission-denied on 'write chunk 3'. Are firebase/firestore.rules published to your project?,3,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 3"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:00.696Z
nbUF1a5V7HPR4Q96zHFP,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:02.557Z,permission-denied on 'write chunk 4'. Are firebase/firestore.rules published to your project?,4,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 4"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:02.354Z
neNmBwicFsq2JjbBdS7f,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:03.078Z,permission-denied on 'write chunk 5'. Are firebase/firestore.rules published to your project?,5,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 5"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:02.829Z
iLeosv8QBpI81SoxXJb6,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:04.580Z,permission-denied on 'write chunk 6'. Are firebase/firestore.rules published to your project?,6,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 6"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:04.444Z
dH0xZK6dmMLuB5N8ulaF,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:05.044Z,permission-denied on 'write chunk 7'. Are firebase/firestore.rules published to your project?,7,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 7"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:04.906Z
Z0rRqyeAIvIuZzDm2uqo,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:06.027Z,permission-denied on 'write chunk 8'. Are firebase/firestore.rules published to your project?,8,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 8"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:05.896Z
oVrnj5gKbtocKhz5Sn64,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:06.530Z,permission-denied on 'write chunk 9'. Are firebase/firestore.rules published to your project?,9,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 9"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:06.404Z
v34o1uHecwiv0aRg2Ft0,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:07.879Z,permission-denied on 'write chunk 10'. Are firebase/firestore.rules published to your project?,10,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 10"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:07.604Z
J9j3vM9mRUGX3qZtRWUc,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:08.234Z,permission-denied on 'write chunk 11'. Are firebase/firestore.rules published to your project?,11,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 11"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:08.108Z
3VvHdRma9t9jEqoPbYgY,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:09.185Z,permission-denied on 'write chunk 12'. Are firebase/firestore.rules published to your project?,12,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 12"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:09.052Z
70R41zcnYy7yeG1SglDD,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:09.724Z,permission-denied on 'write chunk 13'. Are firebase/firestore.rules published to your project?,13,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 13"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:09.531Z
x0JvJwk2wralInAPJUAG,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:10.534Z,permission-denied on 'write chunk 14'. Are firebase/firestore.rules published to your project?,14,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 14"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:10.406Z
duqV21Wd8xRmvkP9oFtE,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:11.064Z,permission-denied on 'write chunk 15'. Are firebase/firestore.rules published to your project?,15,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 15"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:10.928Z
CZy0keDW1vBORN3BfXfH,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:12.027Z,permission-denied on 'write chunk 16'. Are firebase/firestore.rules published to your project?,16,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 16"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:11.904Z
PT3LcCJ39t7U97W0v8Oz,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:12.519Z,permission-denied on 'write chunk 17'. Are firebase/firestore.rules published to your project?,17,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 17"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:12.388Z
Zn9jPCbZBnQBO9P9qX7w,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:14.317Z,permission-denied on 'write chunk 18'. Are firebase/firestore.rules published to your project?,18,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 18"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:14.192Z
jVCCVL1dVKZQXy0B5wAR,wNjkDkPiiiWWcwdVo5IdjYH0Co13,2026-09-17T23:17:14.817Z,permission-denied on 'write chunk 19'. Are firebase/firestore.rules published to your project?,19,@https://psych251.github.io/qa-juliomartinez/src/save.js:313:28,"{""during"":""write chunk 19"",""kind"":""write-failure""}",https://psych251.github.io/qa-juliomartinez/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.6.2 Safari/605.1.15",2026-09-17T23:17:14.689Z
